class;term;comment
continuant;DrugBank:DB00390;
continuant;DrugBank:DB00393;
continuant;DrugBank:DB00395;
continuant;DrugBank:DB00396;
continuant;DrugBank:DB00404;
process;FDI hypericum perforatum--felbamate;
continuant;DrugBank:DB00405;
process;FDI hypericum perforatum--fluoxetine;
process;FDI grapefruit food product--warfarin;
continuant;DrugBank:DB00398;
process;FDI food product--zafirlukast;
process;FDI hypericum perforatum--dutasteride;
continuant;DrugBank:DB00400;
process;FDI food product--zalcitabine;
process;FDI hypericum perforatum--efavirenz;
continuant;DrugBank:DB00401;
process;FDI alcoholic beverage--zaleplon;
process;FDI hypericum perforatum--erythromycin;
continuant;DrugBank:DB00402;
process;FDI 26490 - milk and dairy products (efsa foodex2)--zinc;
process;FDI hypericum perforatum--fosamprenavir;
process;FDI food product--zinc;
process;FDI hypericum perforatum--gestodene;
process;FDI cow milk (raw)--zinc acetate;
process;FDI hypericum perforatum--indinavir;
process;FDI 26490 - milk and dairy products (efsa foodex2)--zinc acetate;
process;FDI hypericum perforatum--itraconazole;
process;FDI grapefruit food product--zanubrutinib;
process;FDI alcoholic beverage--ziconotide;
process;FDI cow milk (raw)--zinc;
continuant;DrugBank:DB00408;
continuant;DrugBank:DB00414;
continuant;DrugBank:DB00415;
continuant;DrugBank:DB00417;
continuant;DrugBank:DB00407;
process;FDI grapefruit food product--vindesine;
continuant;DrugBank:DB00425;
process;FDI hypericum perforatum--clarithromycin;
process;FDI hypericum perforatum--darunavir;
process;FDI alcoholic beverage--verapamil;
continuant;DrugBank:DB00418;
process;FDI grapefruit food product--verapamil;
continuant;DrugBank:DB00421;
process;FDI alcoholic beverage--vilazodone;
process;FDI hypericum perforatum--atazanavir;
continuant;DrugBank:DB00422;
process;FDI grapefruit food product--vincristine;
process;FDI hypericum perforatum--bosentan;
continuant;DrugBank:DB00423;
process;FDI grapefruit food product--vorapaxar;
process;FDI alcoholic beverage--vortioxetine;
process;FDI hypericum perforatum--desogestrel;
process;FDI grapefruit food product--voxelotor;
process;FDI hypericum perforatum--dexamethasone;
process;FDI leafy vegetable plant--warfarin;
process;FDI hypericum perforatum--diltiazem;
process;FDI grapefruit food product--vinflunine;
process;FDI grapefruit food product--vinorelbine;
continuant;DrugBank:DB00433;
continuant;DrugBank:DB00434;
continuant;DrugBank:DB00437;
continuant;DrugBank:DB00439;
continuant;DrugBank:DB00427;
continuant;DrugBank:DB00431;
process;FDI hypericum perforatum--isoniazide;
process;FDI hypericum perforatum--voriconazole;
continuant;DrugBank:DB00442;
process;FDI hypericum perforatum--cimetidine;
continuant;DrugBank:DB00444;
process;FDI hypericum perforatum--ciprofloxacin;
continuant;DrugBank:DB00446;
process;FDI hypericum perforatum--fluconazole;
continuant;DrugBank:DB00447;
process;FDI hypericum perforatum--roxithromycine;
process;FDI hypericum perforatum--meprobamate;
process;FDI hypericum perforatum--metamizole;
process;FDI hypericum perforatum--miconazole;
process;FDI hypericum perforatum--nefazodone;
process;FDI hypericum perforatum--nifedipine;
process;FDI hypericum perforatum--nitrendipine;
process;FDI food product--zinc acetate;
process;FDI hypericum perforatum--ketoconazole;
process;FDI cow milk (raw)--zinc gluconate;
process;FDI 26490 - milk and dairy products (efsa foodex2)--zinc gluconate;
process;FDI hypericum perforatum--methylprednisolone;
process;FDI hypericum perforatum--nelfinavir;
process;FDI cow milk (raw)--zinc sulfate;
process;FDI hypericum perforatum--reboxetine;
process;FDI 26490 - milk and dairy products (efsa foodex2)--zinc sulfate;
process;FDI food product--zinc sulfate;
process;FDI hypericum perforatum--saquinavir;
process;FDI hypericum perforatum--verapamil;
process;FDI food product--zinc gluconate;
process;FDI cow milk (raw)--zinc oxide;
process;FDI 26490 - milk and dairy products (efsa foodex2)--zinc oxide;
process;FDI food product--zinc oxide;
process;FDI hypericum perforatum--quetiapine;
process;FDI alcoholic beverage--trimethobenzamide;
continuant;DrugBank:DB00278;
process;FDI alcoholic beverage--trimipramine;
continuant;DrugBank:DB00280;
process;FDI food product--trioxsalen;
continuant;DrugBank:DB00283;
process;FDI lime fruit food product--trioxsalen;
continuant;DrugBank:DB00285;
process;FDI cow milk (raw)--triethylenetetramine;
continuant;DrugBank:DB00262;
process;FDI alcoholic beverage--trifluoperazine;
continuant;DrugBank:DB00264;
process;FDI food product--triheptanoin;
continuant;DrugBank:DB00266;
process;FDI alcoholic beverage--trimethadione;
continuant;DrugBank:DB00277;
process;FDI 14500 - limes (efsa foodex2)--trioxsalen;
process;FDI fig food product--trioxsalen;
process;FDI 16470 - figs (efsa foodex2)--trioxsalen;
continuant;DrugBank:DB00248;
continuant;DrugBank:DB00252;
continuant;DrugBank:DB00254;
continuant;DrugBank:DB00295;
process;FDI grapefruit food product--triazolam;
process;FDI broad bean (whole)--tranylcypromine;
continuant;DrugBank:DB00317;
process;FDI alcoholic beverage--trazodone;
continuant;DrugBank:DB00318;
process;FDI potassium added--triamterene;
continuant;DrugBank:DB00320;
