class;term;comment
material entity;gastrula outer layer;Outer layer of the gastrula.
material entity;tentacle;
material entity;subumbrella striated muscle;Striated muscle of the subumbrella.
material entity;tissue layer;
material entity;oral gastrula outer layer;Oral part of the outer layer of the gastrula.
occurrent;planula period;
material entity;spermatid;A male germ cell that develops from the haploid secondary spermatocytes. Without further division, spermatids undergo structural changes and give rise to spermatozoa.
material entity;oogonium;An undifferentiated germ cell that proliferates rapidly and gives rise to oocytes.
material entity;oocyte;A female germ cell that has entered meiosis.
material entity;spermatozoid;A mature male germ cell that develops from a spermatid.
material entity;female germ cell;
material entity;gamete;A mature sexual reproductive cell having a single set of unpaired chromosomes.
material entity;subumbrella nervous cell;Nervous cells of the subumbrella.
material entity;egg cell;A female gamete where meiosis is complete and is able to participate in fertilization.
material entity;smooth muscle cell;Epithelial cell containing smooth myofibers.
material entity;growing oocyte;Oocyte incorporating yolk.
material entity;fully grown oocyte;Oocyte greater than 150 micrometers in diameter competent to undergo meiotic maturation.
material entity;mouth;
material entity;striated muscle cell;Epithelial cell containing striated myofibers.
material entity;tentacle system;
material entity;striated muscle of the velum;Striated muscle of the velum.
material entity;blastocoel roof cell;
material entity;smooth muscle of the velum;Smooth muscle of the velum.
material entity;subumbrella smooth muscle;Smooth muscle of the subumbrella.
material entity;aboral gastrula ingressing cells;Cells ingressing from the outer layer into the blastocoel on the aboral side of the gastrula.
material entity;epithelium covering buds;Epithelial cell layer positioned between the developing medusa buds and the theca of the gonozoid.
material entity;planula endoderm;Inner layer of the planula.
material entity;gastrula ingressing cells;Cells ingressing from the outer layer of the gastrula into the blastocoel.
material entity;gonozoid ectoderm;Outer layer of the gonozoid including central tube and developing buds.
material entity;oral gastrula ingressing cells;Cells ingressing from the outer layer into the blastocoel on the oral side of the gastrula.
material entity;gonozoid endoderm;Inner layer of the gonozoid including central tube and developing buds.
material entity;gland cell;Specialized cell participating in mucus secretion.
material entity;planula aboral gland cell;Gland cell located on the aboral side of the planula larva, in the outer layer.
material entity;gastrozoid gland cell;Gland cell of the gastrozoid.
material entity;interstitial cell;Multipotent stem cell.
material entity;planula gland cell;Gland cell located in the inner layer of the planula larva.
material entity;manubrium gland cell;Gland cell of the manubrium.
material entity;aboral gastrula outer layer;Aboral part of the outer layer of the gastrula.
material entity;planula interstitial cell;Interstitial cell in the planula.
material entity;lateral gastrula outer layer;Mid part of the outer layer of the gastrula.
material entity;gastrozoid interstitial cell;Interstitial cell in the feeding polyp.
material entity;stolon ectoderm;Outer layer within the stolon.
