class;term;comment
process;exposure to acid mine drainage;A exposure event involving the interaction of an exposure receptor to acid mine drainage.
process;exposure to gold mine drainage;A exposure event involving the interaction of an exposure receptor to gold mine drainage.
process;exposure to gold mine;A exposure event involving the interaction of an exposure receptor to gold mine.
process;exposure to coal mine;A exposure event involving the interaction of an exposure receptor to coal mine.
process;exposure to geographic feature;A exposure event involving the interaction of an exposure receptor to geographic feature.
process;exposure to sidewalks;A exposure event involving the interaction of an exposure receptor to sidewalk.
process;exposure to public swimming pool;A exposure event involving the interaction of an exposure receptor to public swimming pool.
process;exposure to mine drainage;A exposure event involving the interaction of an exposure receptor to mine drainage.
process;exposure to petting zoo;A exposure event involving the interaction of an exposure receptor to petting zoo.
process;exposure to 2,2',3,3',6,6'-hexachlorobiphenyl;An exposure to 2,2',3,3',6,6'-hexachlorobiphenyl.
process;exposure to retinoid X receptor agonist;An exposure to retinoid X receptor agonist.
process;exposure to campground;A exposure event involving the interaction of an exposure receptor to campground.
process;exposure to 2,2',3,3',5,5'-hexachlorobiphenyl;An exposure to 2,2',3,3',5,5'-hexachlorobiphenyl.
process;exposure to 2,2',4,4',6,6'-hexachlorobiphenyl;An exposure to 2,2',4,4',6,6'-hexachlorobiphenyl.
process;exposure to explosive;An exposure to explosive.
process;exposure to 2,2',4,4',5,5'-hexachlorobiphenyl;An exposure to 2,2',4,4',5,5'-hexachlorobiphenyl.
process;exposure to neuroprotective agent;An exposure to neuroprotective agent.
process;exposure to 2,3,3',4,5-pentachlorobiphenyl;An exposure to 2,3,3',4,5-pentachlorobiphenyl.
process;exposure to MALDI matrix material;An exposure to MALDI matrix material.
process;exposure to 2,3',5-trichlorobiphenyl;An exposure to 2,3',5-trichlorobiphenyl.
process;exposure to EC 3.4.22.38 (cathepsin K) inhibitor;An exposure to EC 3.4.22.38 (cathepsin K) inhibitor.
process;exposure to 2,3,4,5,6-pentachlorobiphenyl;An exposure to 2,3,4,5,6-pentachlorobiphenyl.
process;exposure to EC 2.5.1.58 (protein farnesyltransferase) inhibitor;An exposure to EC 2.5.1.58 (protein farnesyltransferase) inhibitor.
process;exposure to 2,3,4,4'-tetrachlorobiphenyl;An exposure to 2,3,4,4'-tetrachlorobiphenyl.
process;exposure to EC 2.7.8.15 (UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase) inhibitor;An exposure to EC 2.7.8.15 (UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase) inhibitor.
process;exposure to 2,2',4,4'-tetrachlorobiphenyl;An exposure to 2,2',4,4'-tetrachlorobiphenyl.
process;exposure to food additive;An exposure to food additive.
process;exposure to food acidity regulator;An exposure to food acidity regulator.
process;exposure to 2,2',5,5'-tetrachlorobiphenyl;An exposure to 2,2',5,5'-tetrachlorobiphenyl.
process;exposure to Hsp90 inhibitor;An exposure to Hsp90 inhibitor.
process;exposure to 2,2',4,5-tetrachlorobiphenyl;An exposure to 2,2',4,5-tetrachlorobiphenyl.
process;exposure to protein kinase C agonist;An exposure to protein kinase C agonist.
process;exposure to 2,3,4-trichlorobiphenyl;An exposure to 2,3,4-trichlorobiphenyl.
process;exposure to 2,3,4,5-tetrachlorobiphenyl;An exposure to 2,3,4,5-tetrachlorobiphenyl.
process;exposure to EC 2.5.1.29 (geranylgeranyl diphosphate synthase) inhibitor;An exposure to EC 2.5.1.29 (geranylgeranyl diphosphate synthase) inhibitor.
process;exposure to 2,3,5,6-tetrachlorobiphenyl;An exposure to 2,3,5,6-tetrachlorobiphenyl.
process;exposure to EC 1.3.1.43 (arogenate dehydrogenase) inhibitor;An exposure to EC 1.3.1.43 (arogenate dehydrogenase) inhibitor.
process;exposure to 2,6-dimethylnaphthalene;An exposure to 2,6-dimethylnaphthalene.
process;exposure to EC 1.8.1.9 (thioredoxin reductase) inhibitor;An exposure to EC 1.8.1.9 (thioredoxin reductase) inhibitor.
process;exposure to 2,6-dichlorobiphenyl;An exposure to 2,6-dichlorobiphenyl.
process;exposure to EC 3.1.4.11 (phosphoinositide phospholipase C) inhibitor;An exposure to EC 3.1.4.11 (phosphoinositide phospholipase C) inhibitor.
process;exposure to fenobucarb;An exposure to fenobucarb.
process;exposure to glycine transporter 1 inhibitor;An exposure to glycine transporter 1 inhibitor.
process;exposure to oxybenzone;An exposure to oxybenzone.
process;exposure to glycine receptor agonist;An exposure to glycine receptor agonist.
