class;term;comment
process;Salmonella spp. slyA mutant interaction with mouse;
process;F. tularensis FTL 0337 mutant interaction with mouse;
process;V. cholerae VC0523 mutant interaction with mouse;
process;F. tularensis FTL 0540 mutant interaction with mouse;
process;V. cholerae VC0727 mutant interaction with mouse;
process;V. cholerae VC0132 mutant interaction with mouse;
process;V. cholerae VC0095 mutant interaction with mouse;
process;F. tularensis FTL 1328 mutant interaction with mouse;
process;V. cholerae VC2647 mutant interaction with mouse;
process;F. tularensis FTL 1947 mutant interaction with mouse;
process;V. cholerae VC2544 mutant interaction with mouse;
process;F. tularensis FTL 0525 mutant interaction with mouse;
process;V. cholerae VC0724 mutant interaction with mouse;
process;F. tularensis FTL 0073 mutant interaction with mouse;
process;V. cholerae VC2660 mutant interaction with mouse;
process;F. tularensis tRNA-Ile1 mutant interaction with mouse;
process;F. tularensis FTL 1475 mutant interaction with mouse;
process;F. tularensis FTL 0387 mutant interaction with mouse;
process;V. cholerae VC0647 mutant interaction with mouse;
process;F. tularensis FTL 0382 mutant interaction with mouse;
process;V. cholerae glmM mutant interaction with mouse;
process;V. cholerae VC0596 mutant interaction with mouse;
process;F. tularensis FTL 1473 mutant interaction with mouse;
process;V. cholerae VC0259 mutant interaction with mouse;
process;F. tularensis FTL 1461 mutant interaction with mouse;
process;V. cholerae VC2506 mutant interaction with mouse;
process;V. cholerae VC0125 mutant interaction with mouse;
process;F. tularensis FTL 1474 mutant interaction with mouse;
process;V. cholerae VC0485 mutant interaction with mouse;
process;F. tularensis FTL 1416 mutant interaction with mouse;
process;V. cholerae hfq mutant interaction with mouse;
process;F. tularensis FTL 1415 mutant interaction with mouse;
process;V. cholerae VC0260 mutant interaction with mouse;
process;F. tularensis isftu1 mutant interaction with mouse;
process;V. cholerae VC0468 mutant interaction with mouse;
process;F. tularensis FTL 1832 mutant interaction with mouse;
process;V. cholerae VC0459 mutant interaction with mouse;
process;F. tularensis rpsU mutant interaction with mouse;
process;F. tularensis FTL 1414 mutant interaction with mouse;
process;F. tularensis rplT mutant interaction with mouse;
process;Salmonella spp. clpP mutant interaction with mouse;
process;Salmonella spp. cyoB mutant interaction with mouse;
process;Salmonella spp. gip mutant interaction with mouse;
process;Salmonella spp. yafS mutant interaction with mouse;
process;Salmonella spp. dgt mutant interaction with mouse;
process;Salmonella spp. dinP mutant interaction with mouse;
process;Salmonella spp. STM0298 mutant interaction with mouse;
process;Salmonella spp. pefC mutant interaction with mouse;
process;Salmonella spp. STM0030 mutant interaction with mouse;
process;Salmonella spp. STM0016 mutant interaction with mouse;
process;Salmonella spp. spvA mutant interaction with mouse;
process;L. monocytogenes rnhB mutant interaction with mouse;
process;Salmonella spp. spvB mutant interaction with mouse;
process;Salmonella spp. spvD mutant interaction with mouse;
process;Salmonella spp. spvC mutant interaction with mouse;
process;F. tularensis FTL 1392 mutant interaction with mouse;
process;L. monocytogenes lmo2821 mutant interaction with mouse;
process;Salmonella spp. sopB mutant interaction with cattle;
process;F. tularensis FTL 0789 mutant interaction with mouse;
