class;term;comment
disposition;cervix small cell carcinoma;
disposition;lung oat cell carcinoma;
disposition;pulmonary neuroendocrine tumor;
disposition;bilateral breast cancer;A breast carcinoma that is characterized by an individual having breast cancer in both breasts, either simultaneously or at different times.
disposition;synchronous bilateral breast carcinoma;
disposition;lung occult small cell carcinoma;
disposition;Paget's disease of bone;A bone formation disease that has material basis in hyperactive osteoclast which results in abnormal osteoblast bone formation located in skull, located in pelvis, located in vertebral column, located in set of limbs.
disposition;patellar tendinitis;
disposition;lung small cell carcinoma;A lung carcinoma that has material basis in primitive-appearing cells that are smaller than normal cells and is located in the lung.
disposition;lung combined type small cell carcinoma;A lung small cell carcinoma that is characterized as a multiphasic lung cancer comprised of a mixture of small cell and non-small cell lung carcinoma cells.
disposition;amyloid tumor;
disposition;internal auditory canal lipoma;An auditory system benign neoplasm that derives from adipose tissue and is located in the internal auditory canal.
disposition;primary ovarian insufficiency;An ovarian disease where ovaries do not produce estrogen despite high levels of circulating gonadotropins in women under 40.
disposition;chest wall lymphoma;A thoracic cancer that is located in the chest wall.
disposition;ovarian hyperstimulation syndrome;An ovarian disease that is characterized by cystic enlargement of the ovaries and a fluid shift from the intravascular to the third space and has symptom abdominal pain, has symptom nausea and has symptom vomiting. This disease is an iatrogenic complication of assisted reproduction technology.
disposition;bone lymphoma;A bone cancer and lymphoma by site that results in lymphoma starting in the bone.
disposition;urinary bladder villous adenoma;
disposition;diaphragm disease;A muscular disease that is located in the diaphragm.
disposition;schizophrenia;A psychotic disorder that is characterized by a disintegration of thought processes and of emotional responsiveness.
disposition;schizoaffective disorder;A psychotic disorder that is characterized by recurring episodes of mood fluctuations and a loss of contact with reality.
disposition;diaphragmatic eventration;
disposition;Hirschsprung's disease;A megacolon that is characterized by a blockage of the large intestine due to improper muscle movement in the bowel.
disposition;imperforate anus;
disposition;esophageal atresia;
disposition;intestinal atresia;
disposition;Littre gland carcinoma;A male reproductive organ cancer that has material basis in abnormally proliferating cells derives from epithelial cells and is located in the Littre glands.
disposition;spinal stenosis;A bone deterioration disease that has material basis in bony spurs, disc degeneration, or thickened ligaments which results in narrowing located in spinal cord.
disposition;fibrillary astrocytoma;A malignant astrocytoma that is characterized as a low grade astrocytoma and has material basis in neoplastic astrocytes.
disposition;malignant type AB thymoma;
disposition;adrenal cortical hypofunction;
disposition;orbital granuloma;
disposition;intrahepatic bile duct cystadenoma;A bile duct cystadenoma located in an intrahepatic bile duct.
disposition;vaginal adenoma;A vaginal benign neoplasm that has material basis in epithelial tissue of glandular origin.
disposition;water-clear cell adenoma;An adenoma that derives from epithelial cells which have clear cytoplasm.
disposition;microcystic adenoma;A pancreatic cystadenoma that is characterized by innumerable small cysts lined by bland clear cells.
disposition;schwannoma of jugular foramen;
disposition;colon small cell carcinoma;
disposition;gastric fundus carcinoma;
disposition;gastric pylorus carcinoma;
disposition;anterior spinal artery syndrome;A syndrome that is characterized by loss of function of the anterior two-thirds of the spinal cord that results from ischemia of the anterior spinal artery.
disposition;cerebrovascular disease;An vascular disease that is characterized by dysfunction of the blood vessels supplying the brain.
disposition;malignant triton tumor;
disposition;gastric body carcinoma;
disposition;tubular variant testicular seminoma;
disposition;hereditary spastic paraplegia 16;A hereditary spastic paraplegia that has material basis in variation in the chromosome region Xq11.2.
disposition;hereditary spastic paraplegia 14;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 3q27-q28.
disposition;hereditary spastic paraplegia 15;A hereditary spastic paraplegia that has material basis in mutation in the ZFYVE26 gene on chromosome 14q24.1.
disposition;hereditary spastic paraplegia 25;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 6q23-q24.1.
disposition;hereditary spastic paraplegia 26;A hereditary spastic paraplegia that has material basis in mutation in the B4GALNT1 gene on chromosome 12q13.
disposition;hereditary spastic paraplegia 23;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 1q24-q32.
disposition;hereditary spastic paraplegia 24;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 13q14.
disposition;hereditary spastic paraplegia 19;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 9q.
disposition;hereditary spastic paraplegia 2;A hereditary spastic paraplegia that has material basis in mutation in the PLP1 gene on chromosome Xq22.2.
disposition;hereditary spastic paraplegia 17;A hereditary spastic paraplegia that has material basis in mutation in the BSCL2 gene on chromosome 11q12.
disposition;hereditary spastic paraplegia 18;A hereditary spastic paraplegia that has material basis in mutation in the ERLIN2 gene on chromosome 8p11.
disposition;type 1 diabetes mellitus 21;A type 1 diabetes mellitus that has material basis in mutation of the locus at chromosome 6q25.
disposition;type 1 diabetes mellitus 22;A type 1 diabetes mellitus that has material basis in mutation of the CCR5 gene on chromosome 3p21.31.
disposition;type 1 diabetes mellitus 19;A type 1 diabetes mellitus that has material basis in mutation of the locus at chromosome 2q24.3.
disposition;type 1 diabetes mellitus 20;A type 1 diabetes mellitus that has material basis in mutation of the HNF1A gene on chromosome 12q24.31.
disposition;hereditary spastic paraplegia 12;A hereditary spastic paraplegia that has material basis in mutation in the RTN2 gene on chromosome 19q13.
disposition;hereditary spastic paraplegia 13;A hereditary spastic paraplegia that is characterized by a pure form of the disease with late onset and has material basis in mutation in the HSPD1 gene on chromosome 2q33.
disposition;hereditary spastic paraplegia 10;A hereditary spastic paraplegia that has material basis in mutation in the KIF5A gene on chromosome 12q13.
disposition;hereditary spastic paraplegia 11;A hereditary spastic paraplegia that has material basis in mutation in the SPG11 gene on chromosome 15q21.
disposition;type 1 diabetes mellitus 24;A type 1 diabetes mellitus that has material basis in mutation of the locus at chromosome 10q23.31.
disposition;type 1 diabetes mellitus 23;A type 1 diabetes mellitus that has material basis in mutation of the locus at chromosome 4q27.
disposition;hereditary spastic paraplegia 38;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 4p16-p15.
disposition;hereditary spastic paraplegia 39;A hereditary spastic paraplegia that has material basis in mutation in the PNPLA6 gene on chromosome 19p13.
disposition;hereditary spastic paraplegia 3A;A hereditary spastic paraplegia that is characterized by lower limb weakness and spasticity that is generally non-progressive or extremely slow and has material basis in mutation in the ATL1 gene on chromosome 14q22.
disposition;hereditary spastic paraplegia 46;A hereditary spastic paraplegia that has material basis in mutation in the GBA2 gene on chromosome 9p.
disposition;hereditary spastic paraplegia 47;A hereditary spastic paraplegia that has material basis in mutation in the AP4B1 gene on chromosome 1p13.
disposition;hereditary spastic paraplegia 44;A hereditary spastic paraplegia that has material basis in mutation in the GJC2 gene on chromosome 1q42.
disposition;hereditary spastic paraplegia 45;A hereditary spastic paraplegia that has material basis in mutation in the NT5C2 gene on chromosome 10q24.
disposition;hereditary spastic paraplegia 42;A hereditary spastic paraplegia that has material basis in mutation in the SLC33A1 gene on chromosome 3q25.31.
disposition;hereditary spastic paraplegia 43;A hereditary spastic paraplegia that has material basis in mutation in the C19ORF12 gene on chromosome 19q12.
disposition;hereditary spastic paraplegia 4;A hereditary spastic paraplegia that is characterized by slowly progressive muscle weakness and spasticity and has material basis in mutation in the SPAST gene on chromosome 2p22.
disposition;hereditary spastic paraplegia 41;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 11p14.1-p11.2.
disposition;hereditary spastic paraplegia 27;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 10q22.1-q24.1.
disposition;hereditary spastic paraplegia 28;A hereditary spastic paraplegia that has material basis in mutation in the DDHD1 gene on chromosome 14q22.
disposition;hereditary spastic paraplegia 29;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 1p31.1-p21.1.
disposition;hereditary spastic paraplegia 36;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 12q23-q24.
disposition;hereditary spastic paraplegia 37;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 8p21.1-q13.3.
disposition;hereditary spastic paraplegia 34;A hereditary spastic paraplegia that has material basis in variation in the chromosome region Xq24-q25.
disposition;hereditary spastic paraplegia 35;A hereditary spastic paraplegia that has material basis in mutation in the FA2H gene on chromosome 16q23.1.
disposition;hereditary spastic paraplegia 32;A hereditary spastic paraplegia that has material basis in variation in the chromosome region 14q12-q21.
disposition;hereditary spastic paraplegia 33;A hereditary spastic paraplegia that has material basis in mutation in the ZFYVE27 gene on chromosome 10q24.
disposition;hereditary spastic paraplegia 30;A hereditary spastic paraplegia that has material basis in mutation in the KIF1A gene on chromosome 2q37.
