class;term;comment
processo;rupture of membranes;Um processo biológico que consiste na ruptura do saco amniótico, fazendo com que o líquido amniótico flua para fora através da vagina. Geralmente acontece pouco antes do nascimento, a gestante sente umidade e percebe um líquido claro e inodoro.
processo;rupture of membranes;A biological process that consists on the tear of the amniotic sac, causing the amniotic fluid to flow out through the vagina. It usually happens shortly before the birth, the expectant mother feels wetness and notices a clear odorless fluid.
processo;ruptura de membranas;Um processo biológico que consiste na ruptura do saco amniótico, fazendo com que o líquido amniótico flua para fora através da vagina. Geralmente acontece pouco antes do nascimento, a gestante sente umidade e percebe um líquido claro e inodoro.
processo;ruptura de membranas;A biological process that consists on the tear of the amniotic sac, causing the amniotic fluid to flow out through the vagina. It usually happens shortly before the birth, the expectant mother feels wetness and notices a clear odorless fluid.
two-dimensional continuant fiat boundary;bradicardia fetal;A slow fetal heart rate.
two-dimensional continuant fiat boundary;bradicardia fetal;Uma frequência cardíaca fetal lenta.
two-dimensional continuant fiat boundary;fetal bradycardia;A slow fetal heart rate.
two-dimensional continuant fiat boundary;fetal bradycardia;Uma frequência cardíaca fetal lenta.
processo;método de parto;A technique or method applied to delivery a baby.
processo;método de parto;Uma técnica ou método aplicado para um determinado parto.
processo;human parturition procedure;A technique or method applied to delivery a baby.
processo;human parturition procedure;Uma técnica ou método aplicado para um determinado parto.
papel;papel de obstetra;TO DO
papel;papel de obstetra;TO DO
papel;obstetrician role;TO DO
papel;obstetrician role;TO DO
processo;amniotic fluid embolism;a rare condition in which amniotic fluid or fetal cells enter the maternal bloodstream and trigger an overwhelming, often fatal, allergic reaction.
two-dimensional continuant fiat boundary;parto tardio;Um parto onde o nascimento de um bebê acontece com 42 semanas da idade gestacional ou mais.
two-dimensional continuant fiat boundary;parto tardio;A human parturition where the birth of a baby happens at or after 42 completed weeks (294 days) of gestatiol age.
two-dimensional continuant fiat boundary;postterm birth;Um parto onde o nascimento de um bebê acontece com 42 semanas da idade gestacional ou mais.
two-dimensional continuant fiat boundary;postterm birth;A human parturition where the birth of a baby happens at or after 42 completed weeks (294 days) of gestatiol age.
processo;constitutional examination;TO DO
processo;constitutional examination;TO DO
processo;exame da constituição do organismo;TO DO
processo;exame da constituição do organismo;TO DO
continuante genericamente dependente;amniotic fluid index;
processo;normal vaginal delivery;Um parto que o nascimento do bebê é através da vagina.
processo;normal vaginal delivery;A female labour that the birth of baby is through the vagina.
processo;parto vaginal;Um parto que o nascimento do bebê é através da vagina.
processo;parto vaginal;A female labour that the birth of baby is through the vagina.
processo;respiratory examination;TO DO
processo;respiratory examination;TO DO
processo;exame respiratório;TO DO
processo;exame respiratório;TO DO
processo;engajamento fetal;Um movimento feito pelo bebê durante o nascimento, que consiste na entrada do bebê no canal de parto em preparação para a expulsão do útero.
processo;engajamento fetal;A movement made by the baby during the birth, which consists of the baby's entry into the birth canal in preparation for expulsion from the uterus.
processo;fetal engagement;Um movimento feito pelo bebê durante o nascimento, que consiste na entrada do bebê no canal de parto em preparação para a expulsão do útero.
processo;fetal engagement;A movement made by the baby during the birth, which consists of the baby's entry into the birth canal in preparation for expulsion from the uterus.
processo;parto por vácuo extrator;Um parto vaginal assistido que uma grávida precisa de um dispositivo de vácuo para ajudar a dar à luz a seu bebê.
processo;parto por vácuo extrator;A assisted vaginal delivery that a pregnant female requires a vacuum device to assist delivering her baby.
processo;vacuum-assisted vaginal delivery;Um parto vaginal assistido que uma grávida precisa de um dispositivo de vácuo para ajudar a dar à luz a seu bebê.
processo;vacuum-assisted vaginal delivery;A assisted vaginal delivery that a pregnant female requires a vacuum device to assist delivering her baby.
processo;cardiovascular examination;TO DO
processo;cardiovascular examination;TO DO
processo;exame cardiovascular;TO DO
processo;exame cardiovascular;TO DO
processo;episiotomy;Uma episiotomia é uma incisão cirúrgica feita na área entre a vagina eo ânus (períneo). Isto é feito durante os últimos estágios do trabalho de parto e parto para expandir a abertura da vagina para evitar rasgar durante o parto do bebê.
processo;episiotomy;An episiotomy is a surgical incision made in the area between the vagina and anus (perineum). This is done during the last stages of labor and delivery to expand the opening of the vagina to prevent tearing during the delivery of the baby. Source: http://medical-dictionary.thefreedictionary.com/episiotomy
processo;episiotomia;Uma episiotomia é uma incisão cirúrgica feita na área entre a vagina eo ânus (períneo). Isto é feito durante os últimos estágios do trabalho de parto e parto para expandir a abertura da vagina para evitar rasgar durante o parto do bebê.
processo;episiotomia;An episiotomy is a surgical incision made in the area between the vagina and anus (perineum). This is done during the last stages of labor and delivery to expand the opening of the vagina to prevent tearing during the delivery of the baby. Source: http://medical-dictionary.thefreedictionary.com/episiotomy
processo;forceps-assisted delivery;A assisted vaginal delivery that a pregnant female requires help to deliver her baby through a forceps instrument, which gets the baby's head to guide the baby out of the birth canal.
processo;forceps-assisted delivery;Um parto vaginal assistido que uma fêmea grávida precisa de ajuda para entregar seu bebê através de um instrumento de fórceps, que obtém a cabeça do bebê para orientar o bebê fora do canal de parto.
processo;parto fórceps;A assisted vaginal delivery that a pregnant female requires help to deliver her baby through a forceps instrument, which gets the baby's head to guide the baby out of the birth canal.
processo;parto fórceps;Um parto vaginal assistido que uma fêmea grávida precisa de ajuda para entregar seu bebê através de um instrumento de fórceps, que obtém a cabeça do bebê para orientar o bebê fora do canal de parto.
processo;exame neurológico;TO DO
processo;exame neurológico;TO DO
processo;neurologic examination;TO DO
processo;neurologic examination;TO DO
processo;manobra de Kristeller;TO DO
processo;manobra de Kristeller;TO DO
processo;Kristeller maneuver;TO DO
processo;Kristeller maneuver;TO DO
processo;parto vaginal assistido;A vaginal birth technique that a pregnant female delivers goes into labor and requires the use of special instruments to deliver her baby vaginally.
processo;parto vaginal assistido;Uma técnica de parto vaginal que uma grávida entra em trabalho de parto e requer o uso de instrumentos especiais para entregar seu bebê pela vagina.
processo;assisted vaginal delivery;A vaginal birth technique that a pregnant female delivers goes into labor and requires the use of special instruments to deliver her baby vaginally.
processo;assisted vaginal delivery;Uma técnica de parto vaginal que uma grávida entra em trabalho de parto e requer o uso de instrumentos especiais para entregar seu bebê pela vagina.
processo;gastrointestinal examination;TO DO
processo;gastrointestinal examination;TO DO
processo;exame gastrointestinal;TO DO
processo;exame gastrointestinal;TO DO
processo;induced vaginal delivery;Um parto vaginal que uma grávida requer uma indução de trabalho por administração de drogas ou técnicas manuais para iniciar o processo de trabalho.
processo;induced vaginal delivery;A vaginal birth that a pregnant female requires a labor induction by administration of drugs or manual techniques to initiate the process of labor.
processo;parto vaginal induzido;Um parto vaginal que uma grávida requer uma indução de trabalho por administração de drogas ou técnicas manuais para iniciar o processo de trabalho.
processo;parto vaginal induzido;A vaginal birth that a pregnant female requires a labor induction by administration of drugs or manual techniques to initiate the process of labor.
processo;musculoskeletal examination;TO DO
processo;musculoskeletal examination;TO DO
processo;exame musculoesquelético;TO DO
processo;exame musculoesquelético;TO DO
objeto;mulher;Um ser humano que é considerado biologicamente feminino pois possui o genótipo feminino.
objeto;mulher;A human being that is biologically consider female because has the genotype female.
objeto;woman;Um ser humano que é considerado biologicamente feminino pois possui o genótipo feminino.
objeto;woman;A human being that is biologically consider female because has the genotype female.
processo;parto agripino;A vaginal birth that the baby is born presenting first his feet or breech instead of his head. Most babies in the breech position are born by a caesarean section because it is seen as safer than being born vaginally.
processo;parto agripino;Um parto vaginal que o bebê nasce apresentando primeiro seus pés ou nádegas em vez de sua cabeça. A maioria dos bebês na posição de nádegas nasce por uma cesariana, porque é visto como mais seguro do que nascer vaginalmente.
processo;breech birth;A vaginal birth that the baby is born presenting first his feet or breech instead of his head. Most babies in the breech position are born by a caesarean section because it is seen as safer than being born vaginally.
processo;breech birth;Um parto vaginal que o bebê nasce apresentando primeiro seus pés ou nádegas em vez de sua cabeça. A maioria dos bebês na posição de nádegas nasce por uma cesariana, porque é visto como mais seguro do que nascer vaginalmente.
processo;endocrine examination;TO DO
processo;endocrine examination;TO DO
processo;exame endócrino;TO DO
processo;exame endócrino;TO DO
material entity;macrossomia;The condition of having an abnormally large body.
material entity;macrossomia;Doença que se caracteriza pela dimensão exagerada de todas as partes do corpo.
material entity;macrosomatia;The condition of having an abnormally large body.
material entity;macrosomatia;Doença que se caracteriza pela dimensão exagerada de todas as partes do corpo.
processo;parto natural;Um nascimento vaginal que uma mulher grávida dá a luz da maneira normal, sem o uso de drogas ou técnicas para induzir trabalho de parto, e sem instrumental, ou uma cesariana.
processo;parto natural;A vaginal birth that a pregnant female delivers her baby in the normal manner, without the use of drugs or techniques to induce labor, and without instrumentals, or a cesarean section.
processo;spontaneous vaginal delivery;Um nascimento vaginal que uma mulher grávida dá a luz da maneira normal, sem o uso de drogas ou técnicas para induzir trabalho de parto, e sem instrumental, ou uma cesariana.
processo;spontaneous vaginal delivery;A vaginal birth that a pregnant female delivers her baby in the normal manner, without the use of drugs or techniques to induce labor, and without instrumentals, or a cesarean section.
processo;exame imunológico;TO DO
processo;exame imunológico;TO DO
processo;immunologic examination;TO DO
processo;immunologic examination;TO DO
continuante genericamente dependente;partograma;Um documento em que são registrados em um formato gráfico os eventos importantes do processo de nascimento. Fornece uma visão geral de tudo o que acontece durante o trabalho de parto, com registros precisos parâmetros fisiológicos da mãe e prole, registrados periodicamente, juntamente com detalhes de intervenção médica.
continuante genericamente dependente;partograma;A document on which the important events of the birth process are recorded in a chart or graphic display. Provides an overview of everything that happens during labor, with accurate records physiological parameters of the mother and offspring, recorded periodically along with details of medical intervention.
continuante genericamente dependente;partogram;Um documento em que são registrados em um formato gráfico os eventos importantes do processo de nascimento. Fornece uma visão geral de tudo o que acontece durante o trabalho de parto, com registros precisos parâmetros fisiológicos da mãe e prole, registrados periodicamente, juntamente com detalhes de intervenção médica.
continuante genericamente dependente;partogram;A document on which the important events of the birth process are recorded in a chart or graphic display. Provides an overview of everything that happens during labor, with accurate records physiological parameters of the mother and offspring, recorded periodically along with details of medical intervention.
processo;exame da pele;TO DO
processo;exame da pele;TO DO
processo;skin examination;TO DO
processo;skin examination;TO DO
processo;vaginal birth after cesarean;A vaginal birth in a woman who had one C-section delivery previously.
processo;vaginal birth after cesarean;Um parto vaginal que a mulher que já passou por cesariana antes.
processo;parto vaginal após cesárea;A vaginal birth in a woman who had one C-section delivery previously.
processo;parto vaginal após cesárea;Um parto vaginal que a mulher que já passou por cesariana antes.
processo;exame hematológico e linfático;TO DO
processo;exame hematológico e linfático;TO DO
processo;hematologic and lymphatic examination;TO DO
processo;hematologic and lymphatic examination;TO DO
continuante genericamente dependente;height unit;Uma unidade medida que é uma medida padrão da distância vertical entre dois pontos onde o ponto inferior está no nível do chão e o ponto mais alto está acima do ponto mais baixo.
continuante genericamente dependente;height unit;A measurement unit that is a standard vertical distance measured between two points where the lowest point is at ground level and the highest point is above the lowest point.
continuante genericamente dependente;unidade de medida da altura;Uma unidade medida que é uma medida padrão da distância vertical entre dois pontos onde o ponto inferior está no nível do chão e o ponto mais alto está acima do ponto mais baixo.
continuante genericamente dependente;unidade de medida da altura;A measurement unit that is a standard vertical distance measured between two points where the lowest point is at ground level and the highest point is above the lowest point.
processo;placenta abrupta;Placental abruption (also known as abruptio placentae) is a complication of pregnancy, wherein the placental lining has separated from the uterus of the mother prior to delivery.
processo;placenta abrupta;O descolamento da placenta, que também pode ser conhecido como placenta abrupta, consiste na separação da placenta do tecido interior do útero e, por isso, é uma situação grave que pode causar complicações tanto na mãe como no bebê, como hemorragia ou parto prematuro, por exemplo.
