class;term;comment
process;Vivotif-associated diarrhea AE;A Vivotif vaccine adverse event that is associated with an administration of Vivotif and displays an diarrhea AE
process;ProQuad-associated local swelling AE;A ProQuad vaccine adverse event that is associated with an administration of ProQuad and displays an local swelling AE
process;ProQuad-associated injection-site erythema AE;A ProQuad vaccine adverse event that is associated with an administration of ProQuad and displays an injection-site erythema AE
process;Rotarix-associated cough;A Rotarix vaccine adverse event that is associated with an administration of Rotarix and displays an cough
process;ProQuad-associated injection-site muscular soreness AE;A ProQuad vaccine adverse event that is associated with an administration of ProQuad and displays an injection-site muscular soreness AE
process;Rotarix-associated irritability AE;A Rotarix vaccine adverse event that is associated with an administration of Rotarix and displays an irritability AE
process;Vivotif-associated fever AE;A Vivotif vaccine adverse event that is associated with an administration of Vivotif and displays an fever AE
process;ProQuad-associated injection-site tenderness AE;A ProQuad vaccine adverse event that is associated with an administration of ProQuad and displays an injection-site tenderness AE
process;RabAvert-associated rash AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an rash AE
process;Vivotif-associated headache AE;A Vivotif vaccine adverse event that is associated with an administration of Vivotif and displays an headache AE
process;ProQuad-associated injection-site pain AE;A ProQuad vaccine adverse event that is associated with an administration of ProQuad and displays an injection-site pain AE
process;RabAvert-associated nausea AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an nausea AE
process;Vivotif-associated nausea AE;A Vivotif vaccine adverse event that is associated with an administration of Vivotif and displays an nausea AE
process;JE-Vax-associated abdominal pain AE;A JE-Vax vaccine adverse event that is associated with an administration of JE-Vax and displays an abdominal pain AE
process;RabAvert-associated lymphadenopathy AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an lymphadenopathy AE
process;Vivotif-associated abdominal pain AE;A Vivotif vaccine adverse event that is associated with an administration of Vivotif and displays an abdominal pain AE
process;Adacel vaccine adverse event;
process;JE-Vax-associated vomiting AE;A JE-Vax vaccine adverse event that is associated with an administration of JE-Vax and displays an vomiting AE
process;RabAvert-associated dizziness AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an dizziness AE
process;ACAM2000 vaccine adverse event;A smallpox vaccine adverse event that is associated with the administration of ACAM2000.
process;JE-Vax-associated nausea AE;A JE-Vax vaccine adverse event that is associated with an administration of JE-Vax and displays an nausea AE
process;RabAvert-associated arthralgia AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an arthralgia AE
process;ActHIB vaccine adverse event;
process;JE-Vax-associated myalgia AE;A JE-Vax vaccine adverse event that is associated with an administration of JE-Vax and displays an myalgia AE
process;RabAvert-associated malaise AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an malaise AE
process;FluMist vaccine adverse event;An influenza vaccine adverse event that is associated with the administration of FluMist.
process;JE-Vax-associated dizziness AE;A JE-Vax vaccine adverse event that is associated with an administration of JE-Vax and displays an dizziness AE
process;RabAvert-associated myalgia AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an myalgia AE
process;Afluria vaccine adverse event;An influenza vaccine adverse event that is associated with the administration of Afluria.
process;RabAvert-associated headache AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an headache AE
process;RabAvert-associated fever AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an fever AE
process;RabAvert-associated fatigue AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an fatigue AE
process;RabAvert-associated asthenia AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an asthenia AE
process;Boostrix-associated gastrointestinal disorder AE;A Boostrix vaccine adverse event that is associated with an administration of Boostrix and displays an gastrointestinal disorder AE
process;RabAvert-associated injection-site pain AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an injection-site pain AE
process;Boostrix-associated fatigue AE;A Boostrix vaccine adverse event that is associated with an administration of Boostrix and displays an fatigue AE
process;RabAvert-associated injection-site induration AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an injection-site induration AE
process;Boostrix-associated headache AE;A Boostrix vaccine adverse event that is associated with an administration of Boostrix and displays an headache AE
process;RabAvert-associated injection-site erythema AE;A RabAvert vaccine adverse event that is associated with an administration of RabAvert and displays an injection-site erythema AE
process;Boostrix-associated injection-site edema AE;A Boostrix vaccine adverse event that is associated with an administration of Boostrix and displays an injection-site edema AE
process;Imovax Rabies-associated dizziness AE;A Imovax Rabies vaccine adverse event that is associated with an administration of Imovax Rabies and displays an dizziness AE
process;Boostrix-associated local swelling AE;A Boostrix vaccine adverse event that is associated with an administration of Boostrix and displays an local swelling AE
process;Imovax Rabies-associated muscle ache AE;A Imovax Rabies vaccine adverse event that is associated with an administration of Imovax Rabies and displays an muscle ache AE
