class;term;comment
process;allodynia;A pain that is characterized by a painful sensation with a normal, non-painful stimulation.
process;hyperalgesia;A sensation perception that is characterized by an increased response to a painful stimulus.
process;chronic pain;A pain that is characterized by ranging from mild to severe and which continues beyond the expected healing phase.
process;hypoesthesia;A sensation perception that is characterized by a reduced sense of touch or sensation, or a partial loss of sensitivity to sensory stimuli.
process;hypoalgesia;A sensation perception that is characterized by a diminished sensitivity to painful stimulation.
process;neuropathic pain;A pain that is characterized by being experienced by cancer patients and which is caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.
process;visceral pain;A pain that is characterized by originating from organ tissues of the thorax, abdomen, or pelvis. It characterizes as deep, vague, and difficult to locate pain, that radiates away from the affected organ.
process;phantom pain;A pain that is characterized by a painful sensation that is perceived to originate in the amputated portion of the extremety. Patients may have localized pain that originates in the stump.
process;nociceptive pain;A pain that is characterized by originating from other than the peripheral and central nervous systems, and which is caused by activation of nociceptive fibers.
process;breakthrough pain;A pain that is characterized by occurring with movement and is not controlled by a scheduled pain medication regimen, such that the pain breaks through the current regimen. This is usually referred to in the context of a short and long acting opioid, the short acting opioid being used to treat the breakthrough pain.
process;acute pain;A pain that is characterized by being severe but lasting a relatively short time.
process;congested sclera;Congested sclera is a hyperemia characterized as the congestion of the vessels of the outer layer of the eye containing collagen and elastic fibers.
process;gross hematuria;A hematuria that is characterized by the production of a visible redness in the urine.
process;coma;An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.
process;spastic paralysis;A paralysis that is characterized by a tonic spasm of the affected muscles and with increased tendon reflexes.
process;nocturnal enuresis;A urinary incontinence that is characterized by involuntary urination at night in children five years of age or older.
process;motor paralysis;A paralysis that is characterized by a complete or partial loss of function the voluntary muscles.
process;tachypnea;A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.
process;hyperemia of the neck;Hyperemia of the neck is a neck symptom consisting of an excess of blood in the tissues of the neck as from an increased flow of blood due to vasodilation.
process;wheezing;An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.
process;chest hyperemia;Hyperemia of the chest is a cardiovascular system symptom consisting of an excess of blood in the tissues of the chest as from an increased flow of blood due to vasodilation.
process;hyperventilation;A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.
process;functional hyperemia;Functional hyperemia is a hyperemia occurring due to an increase in blood flow to a tissue due to the presence of metabolites and a change in general conditions.
process;orthopnea;A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).
process;face hyperemia;Hyperemia of the face is a head symptom consisting of an excess of blood in the tissues of the face as from an increased flow of blood due to vasodilation.
process;reactive hyperemia;Reactive hyperemia is a hyperemia occurring due to the dilation of arteriolar smooth muscle to increase blood flow in response to a profound increase in blood flow to an organ after being occluded. There will be a shortage of oxygen and a build-up of metabolic waste.
process;apnea;A respiratory abnormality that is characterized by transient cessation of respiration whether normal (as in hibernating animals) or abnormal (as that caused by certain drugs).
process;active hyperemia;Active hyperemia is a hyperemia occurring due to the dilation of arteriolar smooth muscle to increase blood flow in response to an increase in metabolism.
process;generalized hyperhidrosis;A neurological and physiological symptom that is characterized by excessive sweating, i.e. the production of more sweat than is required to regulate body temperature. Generalized hyperhidrosis is caused by non-thermoregulatory stimuli and affects the entire body.
process;hallucination;Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).
process;stillbirth;A reproductive system symptom that is characterized by the birth of a dead fetus. in which a fetus that has died in the uterus, or during labor, or delivery, exits a woman's body.
process;syncope and collapse;An alteration of consciousness that is characterized by a loss of consciousness resulting from insufficient blood flow to the brain and limb weakness progressing to collapse.
process;freezing hypokinesia;Freezing hypokinesia is a hypkinesia where a person can not move their muscles how they want them to.
process;left lower quadrant abdominal pain;An abdominal pain that is characterized by occurring in the left lower quadrant of the abdomen that is often related to the digestive tract, but can also be related to conditions of the body wall, skin, blood vessels, urinary tract, or reproductive organs.
process;referred pain;A pain that is characterized by pain which is subjectively localized in one region although it is due to irritation in another region.
process;postural instability hypokinesia;Postural instability hypokinesia is a hypokinesia described as a loss of ability to maintain an upright posture.
process;loss of height;
process;hypokinesia;Hypokinesia is a musculoskeletal system symptom characterized by the slow or diminished movement of body musculature. It may be associated with basal ganglia diseases. mental disorders. prolonged inactivity due to illness. experimental protocols used to evaluate the physiologic effects of immobility. and other conditions.
process;torticollis;
process;rigidity hypokinesia;Rigidity hypokinesia a type of hypokinesia described as the increase in muscle tension when moved by an outside force.
process;cough;A respiratory system and chest symptom that is characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.
process;subjective vertigo;A vertigo that is characterized by a sensation that one's body is revolving in space.
process;objective vertigo;A vertigo that is characterized by a sensation that the external world is revolving.
process;periumbilic abdominal rigidity;
process;hypermenorrhea;A menorrhagia that is characterized by an abnormally profuse or prolonged menstrual flow.
process;fever;A neurological and physiological symptom that is characterized by a rise of body temperature above the normal, whether as a natural response (as to infection) or artificially induced for therapeutic reasons.
process;metrorrhagia;A menorrhagia that is characterized by an irregular uterine bleeding, especially between menstrual periods.
process;dizziness;A balance symptom that is characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.
process;anuria;A urinary system symptom that is characterized by the absence of, or by defective, urine excretion.
process;periumbilic abdominal pain;
process;stress incontinence;A urinary incontinence that is characterized by an involuntary leakage of urine from the bladder accompanying physical activity (as in laughing, coughing, sneezing, or physical exercise) which places increased pressure on the abdomen.
process;abnormal posture;
process;tetany;
process;frontal headache;
process;icteric skin;A skin and integumentary tissue symptom that is characterized by yellowed skin due to bile or bilirubin accumulation.
process;hemolytic anemia;
process;otitis;Otitis is a ear symptom characterized as a general term for inflammation or infection of the ear, in both humans and other animals.
process;icteric eyes;Icteric eyes is a eye symptom characterized by yellowed eyes due to bile or bilirubin accumulation.
process;icteric mucous membrane;A skin and integumentary tissue symptom that is characterized by yellowed mucous membranes due to bile or bilirubin accumulation.
process;disturbed vision;
process;nasal congestion;A congestion that is characterized by a blockage of the nasal passages, usually due to the membranes lining the nose becoming swollen from inflamed blood vessels.
process;vision distortion;
process;conscious disturbance;An alteration of consciousness that is characterized by a disturbance in sentience (the ability to experience feelings and sensations) or awareness of one's internal and external existence, i.e. inhibited or absent self-awareness.
process;gastrointestinal bleeding;A digestive system symptom characterized by bleeding from one or more of the areas of the digestive or gastrointestinal (GI) tract that includes the espophagus, stomach, small intestine, large intestine or colon, rectum and anus.
process;breathing problems;A respiratory abnormality that is characterized by a shortness of breath, a hard or uncomfortable intake of air, or the feeling that you're not getting enough air.
process;acute renal failure;A renal failure that is characterized by a severe and sudden onset of renal failure.
process;lesions in mouth;
process;cervical edema;Cervical edema is a neck symptom characterized by an abnormal excess accumulation of serous fluid in the soft tissue of the cervical area.
process;alexia;An aphasia that is characterized by a loss of ability to read.
process;facial tremor;Facial tremor is a head symptom characterized by a trembling or shaking of the muscles of the face usually from physical weakness, emotional stress, or disease, may be emphasized by the firm closure of the eyes, elevation of the eyebrows, or drawing down and outward of the corners of the mouth.
process;acute mesenteric lymphadenitis;
process;lesions in oropharynx;
process;exanthema;A rash characterized by a widespread skin eruption usually occurring in children that is a symptom of a more general disease.
process;renal involvement;
process;very high fever;A high fever that is characterized by extremely high temperatures.
process;weak cry;
process;mild fever;A fever that is characterized by being mild in form.
process;ankle rash;A rash characterized by an inflammatory reaction of the skin on the ankles.
process;high fever;A fever that is characterized by an elevated temperature.
process;weight symptom;
process;prolonged fever;A fever that is characterized by as persisting over a prolonged period of time.
process;abnormal weight loss;A weight loss that is characterized as deviating from what is normal or usual, typically in a way that is undesirable or worrying.
process;blurred vision with haloes;
process;bloody diarrhea;
process;papular rash;A rash characterized by papule(s), which are a raised area of the skin.
process;acquired color vision deficiency;
process;rectorrhagia;
process;agitation;A neurological and physiological symptom that is characterized by a feeling of irritability or severe restlessness.
process;maculopapular rash;A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.
process;transient fever;A fever that is characterized by a rise of body temperature above the normal that is sustained for only a short period of time.
process;acholic stool;
process;opisthotonus;
process;low-grade fever;A mild fever that is characterized by a fever that does not exceed 38.5 degrees Celsius (101.3 degrees Fahrenheit).
process;ageusia;A disturbances of sensation of smell and taste that is characterized by a complete loss of taste function of the tongue.
process;leukocytosis;
process;pericardial effusion;Pericardial effusion is a cardiovascular system symptom where there is an abnormal accumulation of fluid in the pericardial cavity.
process;blind spot;
process;low backache;
process;decreased tongue tone;
process;hip pain;A joint pain that is characterized by a pain situated, or occurring, in or around the hip.
process;hematoma;A skin and integumentary tissue symptom that is characterized by a mass of usually clotted blood that forms in a tissue, organ, or body space as a result of a broken blood vessel generally the result of hemorrhage, or more specifically, internal bleeding.
process;anterior scleral inflammation;
process;inflammatory low back pain;
process;lameness;Lameness is a musculoskeletal system symptom where a person is physically disabled as the result of having a body part and especially a limb so disabled as to impair freedom of movement.
process;barking croup cough;A cough that is characterized by a tight, low-pitched, and barky (like a barking seal) cough.
process;neurological and physiological symptom;
process;wound discharge;
process;cold clammy skin;A skin and integumentary tissue symptom that is characterized by cold, moist and sticky skin.
process;infant symptom;
process;yellow dropping;
process;anaphylactic shock;An acute allergic reaction to an antigen to which the body has become hypersensitive.
process;thick white exudate on tongue;
process;sensation perception;A nervous system symptom that is characterized by interpretation of the information perceived by sensory receptors.
process;discharge;
process;hypotensive;A low blood pressure characterized by or due to abnormally low blood pressure, especially in the arteries of the systemic circulation.
process;relapsing fever;A fever that is characterized by body temperature periodically rising and falling.
